Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent,Engagement Score,Membership Age,App vs Website Preference,Session Efficiency,Frequency of Visits,Payment Method,Number of Rejected Payments
33.790930039716805,13.525580818396982,36.753697037780384,1.0424521060947054,524.7096680265881,1.4879518793084614,3,Website,15.528121522842394,3,Credit Card,1
34.41663631735099,10.094953817093256,36.00724154339946,3.6589194340150795,582.3338284970159,1.339532281289514,4,Website,16.920126160133638,3,PayPal,0
32.40738970558459,10.973614346120172,36.8441323870997,4.598068096386849,390.4616597272251,1.4755198480234184,3,Website,12.048537795684881,5,E-Wallet,1
34.61891545314873,12.80602567036258,37.22007671103115,4.695997074683952,521.6836786805087,1.4450511151655288,2,Website,15.069324727590779,9,PayPal,0
33.827055801695266,10.584106121671738,36.14024866235846,2.6321205939861443,609.6276973042245,1.3812716973638768,1,Website,18.021896462939367,3,Debit Card,0
33.78616820426839,11.361793298826559,37.26735200017542,4.486857333885922,483.2655720611831,1.4393211152266268,2,Website,14.30365139779685,6,Debit Card,1
33.42760011044826,12.265959135219093,37.30150255538873,2.403211513762824,475.50938909453333,1.4828304014297102,4,Website,14.225053175322218,5,E-Wallet,0
32.25598772015129,12.17485420631544,38.12031100100821,3.518001093411436,557.5271601183529,1.559250507027653,2,Website,17.284454748538014,4,Credit Card,0
32.24105785129226,12.507612865829548,38.29352775088326,3.145866013369714,642.6858807328814,1.5756660606803456,3,Website,19.93377151882508,5,Credit Card,0
31.917973075629074,13.282982620769252,35.13579277222208,4.23644543275929,580.5937731120105,1.516975256488371,2,Website,18.19018305881466,2,Debit Card,1
33.2656950709338,14.065088161019094,38.35800997594571,2.860158261982237,493.69562914045605,1.5758906592867186,4,Website,14.840983424146968,7,E-Wallet,1
33.74440200956404,12.37359422980149,35.998199242293225,3.7387688017128826,489.71528162114663,1.433476090593779,4,Website,14.512489552558927,9,Debit Card,0
34.19341597566473,11.959641264421581,36.721684995165205,2.8226722438319123,531.0908422832313,1.4237046773634148,1,Website,15.53196213742452,8,PayPal,1
33.54284266864822,12.246384820329004,35.54748317993935,3.8793288157773014,459.86943743430845,1.4248603933899813,3,Website,13.709912483480078,4,E-Wallet,1
31.45247123579278,11.872312035520162,38.251319420461535,5.4119779005069715,534.9607593970643,1.5936309449332304,4,Website,17.00854458737351,6,Debit Card,0
32.05902244505037,11.10607574621888,36.39617774753079,2.9030717895135147,497.7818111753591,1.4817124750191377,1,Website,15.527042723419418,1,PayPal,1
33.004097664657785,12.34640241812521,36.2456104794105,2.8976975133614182,443.2647326411024,1.472302421089068,2,Website,13.430596926022597,6,PayPal,1
33.52291172712516,10.636767510404082,39.43416044453976,3.9499619922656226,543.5247761791796,1.4936330221705894,3,Website,16.213531229132013,8,PayPal,0
35.159567475310375,10.60970641548096,37.272177436214875,6.169437444969864,350.179373723882,1.3618450763172578,1,Website,9.959717905226897,1,Debit Card,1
31.93253837958131,11.752189587104423,36.477979833424996,3.8013183177172154,507.4470901575097,1.5103769342486515,4,Website,15.891223056729736,3,E-Wallet,0
31.657334681281558,11.90303698929106,35.81497710933041,3.1476277453786197,463.0134875393863,1.507328856931102,4,Website,14.62578869007435,3,PayPal,1
33.128066165504784,11.244176358352606,36.06882644818535,2.508237995541042,515.035602306134,1.428184868086369,3,Website,15.546805531390312,6,PayPal,1
32.620945811388474,11.946766029491314,35.1355201821837,2.2986513263194785,450.6772709631746,1.4433145649393728,4,Website,13.815579522707653,6,PayPal,0
32.21313112363134,11.42187104716009,37.934340922335586,2.6806786609381716,491.59582559834325,1.532176793993437,3,Website,15.260727797978998,5,E-Wallet,1
33.71114501250438,12.197167383350937,36.45218723988941,5.297100215496981,359.8620852879094,1.4431237682729252,3,Website,10.67486984362076,5,Credit Card,0
33.1930320097394,13.541257889204628,38.3660580556455,4.793400115176401,563.5002095654054,1.5638015812963288,1,Website,16.976460884925032,9,PayPal,1
33.50974489940406,10.484613420065552,36.35369478692987,4.815329708482201,489.82331854845495,1.3977518583804078,2,Website,14.61733952373854,8,Credit Card,0
32.64543441046601,13.042844214314583,36.669849406084204,4.258018731056309,474.61008573526044,1.5228069259345214,2,Website,14.538329610437108,6,Credit Card,0
34.54437770778441,12.27649258997175,36.50155429651692,3.668554222207058,476.459463141058,1.4120401096557247,2,Website,13.79267755730016,7,Credit Card,1
34.60620109294962,12.248662293265577,36.91402095124859,3.9858907926190885,436.2672222914017,1.4206321899496261,3,Website,12.606619869069743,7,Credit Card,0
34.63995172727884,12.758926945256745,38.15330340765526,3.4129614913944923,477.87760308712,1.4697546565233461,4,Website,13.795562039158186,7,PayPal,0
32.220217162469666,11.579021711607604,38.53797819652702,3.607917316739951,505.58369741812436,1.555451959104461,2,Website,15.691504960029624,5,Credit Card,1
32.27413240667828,11.339619290176262,36.88881149772882,3.4381893484268717,330.62470478119087,1.494337018271806,1,Website,10.244263133554501,6,E-Wallet,0
33.65923840511897,11.016471117792443,36.0716824845842,3.2680608126897646,406.93901919237993,1.3989666978090443,2,Website,12.089965146997853,7,Credit Card,1
32.45827598070683,12.22828600815085,38.14361865856599,2.720039007369274,591.7150356165482,1.5518971092814005,3,Website,18.230020472075076,6,PayPal,1
32.34009228680917,12.74195549553758,36.1101827479154,2.364825873646719,545.6245926216286,1.5105751031940848,1,Website,16.871460593950662,3,E-Wallet,1
32.6100799808452,12.14998821566025,38.425731220642426,5.283122458071093,363.2749135638163,1.550922888444625,2,Website,11.139957760827327,5,Credit Card,1
33.16657166852406,12.674377770724254,39.47386882495184,4.581103977337616,550.4173848248547,1.572313446106525,4,Website,16.59554657399864,9,Debit Card,0
33.773562696334395,12.134009199177886,34.19317663906669,5.89716032650337,556.9371488774982,1.371699700584821,1,Website,16.49032865987648,7,Debit Card,0
34.620661903420775,12.053686439586885,34.327687677689134,3.2125345538404217,507.3821923170642,1.3397021191178669,4,Website,14.655473478019527,3,Debit Card,1
33.347111581654616,12.71909023200565,37.66218236708747,2.390948624495368,590.8038648059779,1.510813686988398,3,Website,17.71679275307908,6,Credit Card,0
33.521155617533005,12.836980411724513,38.804778195861815,3.7259738982952757,554.2645253179223,1.5405721448509808,1,Website,16.53476782369693,2,E-Wallet,1
33.292156243032856,11.925571660306156,38.78291682177026,2.470875327146843,449.6809859953096,1.5231362039726195,1,Website,13.507115090793063,2,PayPal,1
32.168628990363636,10.269753514403426,37.7517847536588,3.6847595605084957,515.6121493719431,1.4928064942539967,4,Website,16.028415433135144,6,E-Wallet,0
33.2365003771415,10.674517091678306,37.87202437876884,1.6990191382377913,554.9789794058369,1.4606393850008097,4,Website,16.69787652455507,8,E-Wallet,2
33.376566923762866,12.600099480629392,37.144303287058975,3.1492502273363883,553.0096772023338,1.4903990240012437,3,Website,16.568800454087793,6,Credit Card,0
33.864878180270516,12.499361916905238,38.307110118203354,2.778003747539588,423.7238420987761,1.50027033213154,2,Website,12.512191534934717,5,E-Wallet,0
32.170294308572494,13.03411132434271,35.50145988360605,2.6501013862110656,456.2127655812183,1.508707714713551,3,Website,14.181180974140178,1,E-Wallet,0
33.585713397657905,13.146941753618458,36.80044662461589,3.9893814052882632,578.2455442259771,1.4871617519881957,1,Website,17.217009428369057,1,Debit Card,0
33.2837199704112,12.2818543785204,36.30568772718713,2.663362882986778,378.76407287783854,1.45979902934231,2,Website,11.379859980030927,6,PayPal,1
33.563158500065136,12.406044279110025,34.17587684515265,3.662555691608789,375.62773009639716,1.387888482669838,3,Website,11.191668093325251,8,PayPal,0
33.924030962878234,12.14532020907212,37.130542836998444,5.6230450180776534,450.6033782375546,1.4525356111127021,4,Website,13.282719224334885,5,E-Wallet,0
33.56441085207301,11.74124075686234,36.19460611650341,3.4702333113015964,413.8348527345426,1.428174833296832,1,Website,12.329572968178086,7,Debit Card,1
32.773504510169865,11.688100936901451,35.99880220906203,3.098011897742758,400.56307244817606,1.4550443676588163,2,Website,12.222161725911196,8,PayPal,0
33.24825318178905,11.526570043274857,36.93580761251574,4.031984308777986,519.6807462189231,1.4575916933384856,1,Website,15.630317279452322,6,Debit Card,1
33.799534508447,11.862565153937457,36.00973245617306,3.189612137648434,500.15046908161617,1.4163596719992262,1,Website,14.797554947291395,2,PayPal,0
33.76539949194365,11.879142212555486,36.49299754777836,2.1949595446398993,558.0876358784707,1.4325949193012018,1,Website,16.528388358373466,9,PayPal,1
33.63096222570616,9.57363917144483,36.39196513192725,1.948761685180504,656.5532489424879,1.3667644712299611,2,Website,19.522285581250628,4,Debit Card,0
31.649992658962873,13.982476611937448,36.23325412249354,2.8773118944232143,552.7303859655508,1.5865953359142577,1,Website,17.463839310213068,3,PayPal,0
33.56439852533507,13.52801925752087,37.55969153030194,3.134284678295856,547.8760844965802,1.5220803301230261,3,Website,16.32313131078552,8,PayPal,3
30.37006486347268,11.46994949891762,37.01471645083062,3.5553345624593793,460.8758295245871,1.5964623772688327,1,Website,15.175332406974913,4,Debit Card,2
33.89647721879932,11.248897540917401,36.849790606786144,3.96938208147127,673.0464842106142,1.4189878150826698,3,Website,19.855941957217194,7,Credit Card,3
32.220224959929965,12.468274627223012,36.96841427438855,4.561898411659541,508.42295150602683,1.5343371737190694,1,Website,15.779621406688403,9,Debit Card,0
34.79493749077963,12.07625271589003,36.571249052615016,3.565834363412365,531.7649611716139,1.398120108173674,2,Website,15.282825592445084,9,Credit Card,0
32.26308761726359,12.263354459245756,36.79956230796751,3.213866351740891,529.0856105608538,1.5207136201359814,3,Website,16.399100322863905,8,Credit Card,2
30.917380928973152,11.671885112061327,36.2371435183822,2.954928089814816,508.3804120367041,1.549582376997116,3,Website,16.4431913946596,6,PayPal,0
34.23204026697858,11.206872487479277,35.550736804554475,4.43508106694766,577.988456840681,1.3659019131599284,4,Website,16.88442910013251,6,Credit Card,0
33.332293752781524,12.65721579473331,35.77350135228645,3.2869153896021226,502.8490672100285,1.452966828692319,2,Website,15.085942507873963,2,Debit Card,0
33.545189075030535,10.850007089885219,35.64147691681283,2.585398329291709,473.6545209263163,1.3859359654438235,4,Website,14.119894207985922,4,PayPal,0
34.230079722774356,12.246838925847653,37.600415223180654,3.4236768093771515,373.4265632337432,1.456241251926251,1,Website,10.909310356799745,2,Credit Card,0
32.896360706806696,12.248638987087588,37.45088080642515,3.1403634759319736,619.5087539803415,1.5107908207982788,1,Website,18.832136463416052,9,Credit Card,1
32.79607784003838,10.11267201021906,37.14585040317593,3.5864825336220214,488.9149710724584,1.4409809198495207,1,Website,14.907726876888223,6,Credit Card,0
32.140646287687986,11.71804678555198,36.19068814961587,4.133760542905728,457.99953137467116,1.4905965022091079,1,Website,14.2498544452143,4,PayPal,3
33.014971431905465,12.275407385987629,36.23909619976357,2.0122271205075295,354.51237314797663,1.4694698035954403,2,Website,10.737927605939953,5,Debit Card,0
32.8942516124419,12.308199167977062,37.36102752580512,2.609045306844099,513.6148940177333,1.5099667649831963,3,Website,15.614123101784262,3,E-Wallet,1
31.606481667321347,11.505120613386845,37.65778191049376,3.5931103092550067,515.4898007658762,1.5554690028884561,1,Website,16.30962301314457,5,E-Wallet,1
32.45596173120164,12.854941820693835,37.93171271485492,1.900719102253879,466.4050442980594,1.5647866162821125,1,Website,14.3703966673611,5,E-Wallet,0
32.56797961525613,10.23140085723184,36.879314248300716,2.0493484366365076,513.2419954506772,1.4465347762458078,1,Website,15.75909840014314,7,E-Wallet,0
35.43873516870935,11.859342533908677,38.75136112550182,5.285389678963556,627.2470495036243,1.4281182276532616,4,Website,17.69947619511693,2,Debit Card,0
33.4178269685468,12.020394049809719,35.594298882477226,3.797560817028744,658.6156363730859,1.4248291182159265,3,Website,19.70851177705186,8,PayPal,1
32.72090787304616,12.471595633108652,36.26963821981398,5.384163506262096,493.9045694641176,1.4896051797228163,4,Website,15.094464107793641,6,E-Wallet,0
34.26514652176588,12.552324671852023,36.306679177062705,4.518149318449637,580.9768832672188,1.4259096723219482,3,Website,16.955330481314917,3,PayPal,0
34.19328857925305,13.376126012764196,38.09423272101539,4.200224620334182,387.54239508188056,1.50527664557569,1,Website,11.333873142492175,7,PayPal,0
32.987932234510964,13.032237395969142,36.91568387617911,2.4595769564918983,509.3731104551804,1.5141270728055596,2,Website,15.441195490340247,3,E-Wallet,1
33.148599455596596,12.400264581435625,35.65036018694377,1.1847039019766599,538.7045042557437,1.4495521849345232,1,Website,16.251199540944476,9,Credit Card,1
34.017539003914806,12.009262475052413,38.01623620312904,3.671024036362764,430.40793024331504,1.4705795934392671,4,Website,12.652529925629919,2,Credit Card,2
32.86744102430165,12.309652887669383,36.44650389676395,1.6618089671809821,539.1221456543061,1.4834180959930474,1,Website,16.402924257342942,8,PayPal,0
33.05839822110206,11.508970064228384,36.171939923419366,3.168048674194923,548.9110253205326,1.442323662167387,3,Website,16.60428377833951,9,PayPal,0
33.86001047175375,12.699175571697971,36.065462683875815,3.1869405207764023,484.46414415313563,1.4401837913267503,3,Website,14.307855709533193,1,Debit Card,1
32.86226312054181,12.789027064519276,38.70718071642093,3.326626512683218,428.81432548055267,1.5670316920063407,3,Website,13.048837321630046,3,PayPal,1
35.207991175862134,11.08276380887224,37.69345070827087,6.130406812710769,573.3200122626769,1.3853734021207968,1,Website,16.283803566041936,4,Credit Card,1
33.1386967587536,11.658550206657312,38.61692571536745,3.7030866815326653,562.6469974418503,1.5171229058289526,3,Website,16.978549323706485,9,Debit Card,0
33.980564996044066,13.633869460319406,34.836113309956495,2.246786563974686,558.7816146104703,1.4264030858791978,4,Website,16.444153140935775,8,E-Wallet,0
34.56499029089872,10.803249170720337,37.92613377362438,2.5081220526552173,420.98887021837413,1.4097901528175927,3,Website,12.179632242779029,1,PayPal,0
32.90722978610448,12.62436574225098,36.40810200364507,3.6174951861725155,530.1029098416449,1.4900211310585818,4,Website,16.109010490621362,5,PayPal,1
33.60736821549097,11.81575482484448,38.32612393491417,5.515662037820245,346.5880837145429,1.4919906384292916,4,Website,10.312860010108935,5,E-Wallet,0
33.4542394936724,13.685659026908898,37.30611897874811,4.595547339717871,342.2044262816697,1.524224695506879,1,Website,10.229030205466035,3,Debit Card,0
32.830009765346794,12.007854585906678,35.93392996762306,3.03962858394819,435.3459032146914,1.4603036945829344,4,Website,13.26060839842375,4,PayPal,0
32.06030154653036,11.484049098171019,36.65635091713112,4.564369963125685,509.14168034347887,1.5015579296855368,2,Website,15.880751452213941,4,E-Wallet,0
32.689097138783644,12.919757503501074,37.1069343643856,1.5200160846904867,530.1218516409511,1.5303785129180891,4,Website,16.217084534035465,1,Credit Card,1
32.33060465397111,11.826327488963496,37.524253767908185,3.7880086506627313,473.6020213416824,1.526435455973139,4,Website,14.648721433161032,2,E-Wallet,0
34.0696402047607,11.870396880145849,34.84304627801473,0.761650690586857,504.540216800836,1.371116421465264,3,Website,14.809085560297005,4,Credit Card,0
33.5534914957699,11.340868184072086,37.36013312733323,2.91478592250237,449.75541699276516,1.4514436245046234,3,Website,13.404131640054986,1,Credit Card,1
34.271732472747495,12.41798132028681,36.2341864299291,4.252110624643153,516.6896513850187,1.4196004765415224,1,Website,15.076262975496924,3,Debit Card,1
32.358279423985124,11.988671049605465,38.489465987883065,2.816797817386546,489.48754253291366,1.5599759299955953,1,Website,15.127118970673324,2,Credit Card,0
34.02765772431999,13.37344338666441,36.8743681169751,2.679585462643426,610.183754111295,1.4766755887439993,4,Website,17.931993998963648,7,PayPal,0
32.08457772619682,11.58937676983542,36.82205438515821,3.26910679098426,548.4164845997007,1.5088692009016549,1,Website,17.09283785124972,7,E-Wallet,1
32.57360045994239,12.111130970924114,37.78368693183743,5.137657652464985,496.98601441717216,1.531756305665996,1,Website,15.257325177434534,2,Credit Card,0
33.40121602037103,13.111498531186756,37.03468388682582,4.424680209192807,479.8029717346619,1.5013280470815484,2,Website,14.36483544317774,7,Credit Card,0
32.60425095079913,13.308884840621383,38.453373687799065,3.854227199635325,523.6667882884074,1.5875923236675908,2,Website,16.061304063652237,1,Credit Card,0
33.659024527768324,12.301240887464617,37.77125152756492,4.660333099802841,510.3273741377048,1.4876394404632933,2,Website,15.161680449672282,1,E-Wallet,1
32.92401832326696,10.958697427018535,36.72036276233655,3.4274475708018586,460.2183329591323,1.4481543449895646,4,Website,13.97819453386412,3,E-Wallet,1
31.088613540640566,13.89725829430713,38.325864169468055,4.843120559116722,417.65066900545327,1.67981510000459,4,Website,13.434200546109262,3,Credit Card,0
33.372498893543174,13.183223806927952,37.342169538569856,4.654150487288648,414.9995484977834,1.5139829206878281,1,Website,12.435375301730145,1,Credit Card,0
32.44531077227863,11.08797525533881,37.24668768561416,3.7510224561269125,671.0718991815573,1.4897272299284077,1,Website,20.683170640329422,2,PayPal,0
32.81375150610454,13.251506509249275,37.3031707615943,2.201975898738967,518.1626136299138,1.540655211624876,2,Website,15.791020223137759,2,Debit Card,1
33.11718844394547,13.149980021730359,37.26091986922882,4.007752119932991,384.66308214403347,1.5221974527301807,3,Website,11.61520950956083,8,Debit Card,0
33.67267182549899,12.74400243202002,38.777706629521546,4.9244945628606915,503.7961679968684,1.5300748728387572,2,Website,14.961573902055596,2,Debit Card,0
34.81530162090695,12.543287291891088,36.5853101631862,3.2261123584064895,486.91901475144164,1.4111208338799817,1,Website,13.985776141001223,1,PayPal,2
32.53877761796404,9.769588993679731,35.12875385080928,3.667323151888331,560.9889000335569,1.3798411044089591,4,Website,17.24062614214019,2,Debit Card,0
33.07909053216492,12.607398954205719,37.47956882591394,2.0420775863004303,569.4951344193428,1.5141579461326753,4,Website,17.216166625427206,3,Debit Card,0
32.9980222243087,10.921383086094231,35.01933125935075,4.495269035701011,545.4532998735865,1.3922262986901612,1,Website,16.529878553502115,9,Credit Card,0
33.75622978836722,12.799242738352513,37.58468000998623,4.440828174267043,380.4500911795646,1.4925814601991367,2,Website,11.270514911314889,9,Credit Card,0
32.23383545235625,12.550257611990496,35.38193905632092,4.223873331806498,422.3571800002342,1.4870149951332468,3,Website,13.102914191657588,8,PayPal,1
35.1260372122836,13.692427588180223,37.31137522272958,3.636032923307856,557.4659956567239,1.4520226834205407,1,Website,15.870449384531701,1,Credit Card,0
32.33284698116223,11.757596171769558,36.772360836827666,2.6119389297439675,444.28509241448603,1.5009490824260467,3,Website,13.74098274344154,7,Debit Card,1
34.202691649778245,10.967101886325276,36.4586639753594,3.0169880933680697,486.61776532157137,1.38660916945676,1,Website,14.227469881737404,2,E-Wallet,1
33.034623896693724,12.406099557276713,37.512115487509966,3.613319081069738,619.5011618882008,1.5110877363366244,4,Website,18.753086574423016,7,Credit Card,0
32.93314484753414,13.02464741887131,36.87522208737178,1.2894980887461962,520.8625624138517,1.5151868956717425,3,Website,15.815755368192576,6,E-Wallet,0
34.977702917673504,11.739223790990357,37.58990170598052,4.988010367335921,436.10121472358935,1.4103020319280573,3,Website,12.467977549870392,7,Credit Card,0
33.806702925902066,12.12919813000084,38.23489585099922,4.711475765155037,512.6572068825642,1.4897665143917962,4,Website,15.164365717834489,9,E-Wallet,1
32.2324625814957,14.54951666231284,37.705821585796535,2.380132051398032,481.3470612715385,1.621202168962063,4,Website,14.933611108816566,3,E-Wallet,0
32.534221942983194,11.990842583266547,37.866810060983816,3.5211719922069693,525.9516906939293,1.5324679573289564,2,Website,16.16610631155308,5,PayPal,0
32.24345032369613,11.97697624398127,36.89812945658821,3.6658629705440116,599.5564959783201,1.5158150014935134,1,Website,18.59467550647637,1,Credit Card,1
33.880913886317565,11.286945829690163,37.799071357870766,4.509187463797527,549.2316394149882,1.4487807900419054,3,Website,16.210650080391996,5,Debit Card,0
31.080405932825013,11.60490274328408,36.7516206995213,4.869153181956086,605.1381353316388,1.5558523768099985,3,Website,19.470084677772274,2,Credit Card,0
33.432288558896616,11.867717189567783,38.02677091214848,3.2247247641827137,608.4192109828186,1.4924042072028274,2,Website,18.198551077680058,5,Credit Card,3
31.838355559237005,12.819943003599297,37.04700123449003,2.904878173049392,438.7599545058477,1.5662537641213645,3,Website,13.780861065186322,4,PayPal,0
33.0269841379185,11.988780823893457,35.56615754173677,3.674955040040444,542.497753872743,1.4398813457215456,4,Website,16.425894402204825,7,PayPal,1
33.868983624947035,11.738243370289545,37.17477259770601,2.763199667912695,511.5310401334233,1.4441831650350283,3,Website,15.103229721858039,4,PayPal,2
33.3971204890497,12.741203712647417,37.352662314650125,1.45422436053647,556.8037216774301,1.4999456627921681,3,Website,16.67220746950312,9,Credit Card,1
33.074041156591925,12.47163592576206,38.07692098115321,4.249284082474558,560.3178745766293,1.5283453469622514,2,Website,16.94131877999896,8,E-Wallet,0
33.19385649889191,13.40009032641696,37.852020707944114,2.8300538083473006,351.25708899752647,1.5440239984188637,4,Website,10.581990947910866,5,E-Wallet,1
32.688895224381014,11.139671759693563,34.29257462859622,4.350852110675415,545.3958898511322,1.3898373155910189,2,Website,16.684439351879615,5,PayPal,0
34.865623400344916,11.328428346316803,36.4974711577495,3.9302213605358487,511.7780217644145,1.3717207621646363,2,Website,14.678585146403883,7,PayPal,1
33.77541176174553,11.958575608911643,35.65388691833026,2.0740158648747533,407.58211386672104,1.409678225778683,2,Website,12.067421020410885,7,PayPal,1
32.37720676624364,11.984250897275336,36.97854937265989,3.4819565864288426,616.658811007361,1.512261407336215,2,Website,19.046078170346902,5,PayPal,1
33.614497531412546,9.139984325346436,38.0467237404003,2.478234694081066,561.004887441536,1.4037606250592038,3,Website,16.689372997983394,6,Credit Card,0
33.73001385656175,9.320875738174806,37.69953339089694,3.713626173802075,637.1619376903329,1.394022822790051,1,Website,18.89005858105751,6,Credit Card,0
33.024148328805936,12.478197388072699,38.23859113087051,4.338454232940902,450.6117356121154,1.5357485684106056,2,Website,13.64491617241983,3,Debit Card,0
31.66176786603392,11.791117771442984,37.270226304544366,3.74367667972366,498.20575469446663,1.549545315459764,4,Website,15.735247532685353,1,PayPal,1
32.77395816286912,12.103850086700415,37.75775721573134,1.8136275093135183,507.5137587043255,1.521378865947351,3,Website,15.48527511331565,7,PayPal,0
33.44358629651052,12.186007610893078,35.78443057081791,3.4662798224537648,530.8525698479473,1.4343688429944546,2,Website,15.873075487222376,1,Credit Card,0
33.38917256550978,12.422441006029928,37.27211261677199,3.2457634904934576,513.1106230950339,1.4883433701539286,4,Website,15.367575284721639,3,Credit Card,0
32.65254694373622,12.317762951390634,37.77489377705309,3.115980390620596,387.7403937634017,1.5341117743359698,2,Website,11.874736584301349,4,Debit Card,0
32.86771161769391,11.936397441144909,37.82486851107541,3.9748050199634557,510.7554748661663,1.5139863258819632,4,Website,15.53973336528874,3,PayPal,0
33.744964750221435,11.499585998972375,36.98948852460661,2.0466748289175865,573.4459721953999,1.4369276981763863,4,Website,16.993527077003005,7,PayPal,1
33.941462441961555,13.566915550300662,37.46395142775834,3.1267812275400697,541.5802286380457,1.503496411367648,3,Website,15.956302105842513,3,Credit Card,1
32.806080888433286,11.82442407897457,38.329016841809754,4.835110834280492,451.86164356098425,1.5287848948292795,2,Website,13.773716071044039,8,E-Wallet,0
32.83358533323117,12.494116847415913,36.28115607336681,3.735698705016493,342.3486029016679,1.485529905606039,2,Website,10.426780975246519,6,E-Wallet,1
32.08170875944264,12.262549481846094,38.36526331085888,2.9260768145962266,582.4451900586101,1.57808965764031,3,Website,18.155055094662888,7,Credit Card,1
34.130904970851034,11.705069903832891,38.31806470922307,5.027839336181762,399.1424088155827,1.4656257915158546,2,Website,11.694457242093758,8,PayPal,1
33.032447367064506,14.036611704830568,35.73936275897566,1.5875260320162627,565.264189248104,1.5068812162381922,2,Website,17.112392035829263,9,Debit Card,0
33.10942214389477,12.247484895040193,37.28606830688357,4.1683317273196625,463.70896758302825,1.4960561071301433,2,Website,14.00534764900855,7,PayPal,0
31.65699360366693,11.849199457778292,37.15928466855268,3.3540766798900656,474.69498357495866,1.5481092342468732,2,Website,14.994948336470372,6,PayPal,0
33.704216433511334,12.39803911851553,37.753497138264535,2.8791648498751767,566.3567051632847,1.4879899776253376,1,Website,16.80373452029489,1,Credit Card,0
32.963333521855674,11.895248916551234,36.63022410545879,4.200527334406616,494.06610161400783,1.4721045427591897,3,Website,14.988353689605672,4,E-Wallet,0
33.941729285688695,12.535712802389225,38.11992550876175,5.140214902279654,483.244405638884,1.4924295071939542,3,Website,14.237471566972895,9,Credit Card,1
33.3203189922751,11.458966783451277,37.061567007742205,2.090579241567383,659.7023352624958,1.4561845522079897,1,Website,19.79880010798935,4,E-Wallet,1
33.13913934703844,10.475678573362172,38.46823962719274,3.5172501594824603,393.90408783432076,1.476921826122467,2,Website,11.88637048504167,2,Debit Card,0
32.41287144754323,12.973345746882398,38.12548635060797,3.03646652183506,470.56250903301276,1.5764981569185677,1,Website,14.517766801209449,7,Credit Card,0
33.13124390733705,13.088186857904258,37.95892549729668,6.242297312610958,399.15019618981586,1.540754476287452,4,Website,12.047546337414225,7,PayPal,3
32.08576044727829,10.947459088218332,37.07340862293821,3.6767844974238337,488.0744419531222,1.4966410969146895,2,Website,15.211559119974781,5,PayPal,2
31.363271839092356,11.17776277435621,37.53881836290225,2.8534591634596715,350.16770386292325,1.553300350396998,3,Website,11.164897133801619,1,E-Wallet,1
31.578681092630706,12.861930326729537,36.81009435069528,3.7118617387408914,504.52800640483,1.5729607114280788,3,Website,15.976854920725874,9,E-Wallet,0
32.46821180148006,12.137312566190165,35.56082262404464,4.038654144800147,563.1571543065897,1.4690718257560613,1,Website,17.344877437349915,2,Debit Card,0
34.184594929088995,14.252220830764848,36.381889785043235,2.694540554533749,510.03551231139477,1.4811967414223053,4,Website,14.920039666094912,1,E-Wallet,0
33.28351772594686,13.143294288069633,37.08804528829449,3.609080422577818,525.6764342013817,1.5091956322034206,1,Website,15.793896502459525,3,Debit Card,0
32.59772192661526,12.208552905069102,35.35042451834557,3.1198656517379857,522.7646868861589,1.4589662900518183,2,Website,16.036847239295394,4,E-Wallet,1
32.88731827647842,9.980430322897044,35.35422965940473,2.813769886356827,541.3780696510302,1.3784845453551593,1,Website,16.461605811083512,3,Credit Card,3
33.238414850033024,12.717274980736603,36.68087176868826,6.0921145580566405,459.0445936243581,1.4861763706934354,3,Website,13.81066442835802,9,E-Wallet,0
30.599930363654863,14.465167345228496,37.434540428884034,3.615843758572294,504.1352167999489,1.6960727412555332,4,Website,16.47504457718429,4,PayPal,0
32.734197787346574,12.101973713852672,37.56897604968021,3.0889760896126,392.0117758093579,1.5174023840820448,2,Website,11.97560356774316,2,Credit Card,2
33.521103209456726,11.823296756674644,38.01921052951835,3.240987561478149,509.83099364934037,1.486899371263288,1,Website,15.209254613837132,2,E-Wallet,0
33.45841014351698,12.612112874061927,36.00335166936895,3.680653133854033,522.5396940191216,1.453011793892747,3,Website,15.61758887459782,3,E-Wallet,1
33.877354219510266,11.257077109062028,36.59596735165127,2.654085380759128,443.82535294436434,1.4125378313385024,4,Website,13.100944957760644,4,PayPal,0
32.074798206968325,11.985698232648568,38.22217624243379,2.4358459359639335,429.0638417119174,1.5653371893755073,4,Website,13.376977119023692,8,PayPal,0
32.19562815189447,13.289967803881705,37.32884844599542,4.02451926773904,432.8342536623635,1.5722263908337069,1,Website,13.443882865720528,1,Debit Card,0
32.316244603766975,10.291663938011071,37.37168601031033,4.348626661917515,475.3532774429111,1.4749037375080851,3,Website,14.70942194154271,1,Credit Card,0
32.97931364223996,11.991081005620375,35.9536867117606,4.356969040414909,591.100636761466,1.4537830664848415,3,Website,17.923375943287777,6,Debit Card,1
33.408320053690204,13.846398991034041,37.30665834255124,2.981599311225455,195.01054155106527,1.5311472486906756,1,Website,5.8371849059655085,8,PayPal,1
36.10917703209499,10.721625157489408,35.65132362333979,3.2896095136399506,674.9431339314417,1.284242749138576,1,Website,18.691734052302845,5,Credit Card,1
31.42003141894206,11.361905408493344,37.07663879093548,2.1949399672238594,584.0220487209101,1.5416453138944632,3,Website,18.587570487559194,8,Debit Card,0
